"name","metascore","console","userscore","date","date.formatted","Genre","Publisher"
"Special Forces: Team X",48,"PC",69,"Feb 6, 2013",2013-02-06,NA,NA
"Spectra 2015",60,"PC",NA,"Jul 10, 2015",2015-07-10,NA,NA
"Spectra: 8bit Racing",52,"XONE",65,"Jul 10, 2015",2015-07-10,NA,NA
"Spectral Force 3",59,"X360",75,"Jul 29, 2008",2008-07-29,"Role-Playing","Idea Factory"
"Spectral Force Genesis",46,"DS",70,"Mar 12, 2010",2010-03-12,"Role-Playing","Nobilis"
"Spectral Souls: Resurrection of the Ethereal Empires",47,"PSP",77,"Sep 26, 2006",2006-09-26,"Role-Playing","Idea Factory"
"Spectrobes",63,"DS",77,"Mar 6, 2007",2007-03-06,"Role-Playing","Disney Interactive Studios"
"Spectrobes: Beyond the Portals",70,"DS",72,"Oct 7, 2008",2008-10-07,"Role-Playing","Disney Interactive Studios"
"Spectrobes: Origins",71,"WII",84,"Aug 18, 2009",2009-08-18,"Role-Playing","Disney Interactive Studios"
"Speed Devils Online Racing",76,"DC",81,"Dec 13, 2000",2000-12-13,NA,NA
"Speed Kings",59,"GC",NA,"May 28, 2003",2003-05-28,"Racing","Acclaim Entertainment"
"Speed Kings",59,"GC",NA,"May 28, 2003",2003-05-28,"Racing","Acclaim Entertainment"
"Speed Kings",59,"GC",NA,"May 28, 2003",2003-05-28,"Racing","Acclaim Entertainment"
"Speed Kings",60,"XBOX",88,"Jun 3, 2003",2003-06-03,"Racing","Acclaim Entertainment"
"Speed Kings",60,"XBOX",88,"Jun 3, 2003",2003-06-03,"Racing","Acclaim Entertainment"
"Speed Kings",60,"XBOX",88,"Jun 3, 2003",2003-06-03,"Racing","Acclaim Entertainment"
"Speed Kings",61,"PS2",87,"May 28, 2003",2003-05-28,"Racing","Acclaim Entertainment"
"Speed Kings",61,"PS2",87,"May 28, 2003",2003-05-28,"Racing","Acclaim Entertainment"
"Speed Kings",61,"PS2",87,"May 28, 2003",2003-05-28,"Racing","Acclaim Entertainment"
"Speed Racer",75,"DS",70,"May 6, 2008",2008-05-06,"Racing","Tomy Corporation"
"Speed Racer",69,"WII",79,"May 6, 2008",2008-05-06,"Racing","Tomy Corporation"
"Speed Zone",37,"WII",38,"Aug 18, 2009",2009-08-18,"Racing","Bethesda Softworks"
"Speedball 2 - Tournament",62,"PC",72,"Nov 27, 2007",2007-11-27,NA,NA
"Speedball 2 HD",53,"PC",35,"Dec 5, 2013",2013-12-05,NA,NA
"Speedball 2: Brutal Deluxe",64,"X360",87,"Oct 17, 2007",2007-10-17,NA,NA
"SpeedRunners",84,"PC",76,"Apr 19, 2016",2016-04-19,NA,NA
"SpellForce 2: Demons of the Past",54,"PC",66,"Jan 14, 2014",2014-01-14,NA,NA
"SpellForce 2: Faith in Destiny",55,"PC",60,"Jun 19, 2012",2012-06-19,NA,NA
"SpellForce 2: Shadow Wars",80,"PC",75,"May 5, 2006",2006-05-05,NA,NA
"SpellForce 3",73,"PC",77,"Dec 7, 2017",2017-12-07,NA,NA
"SpellForce: The Order of Dawn",74,"PC",77,"Feb 11, 2004",2004-02-11,NA,NA
"Spellspire",62,"PS4",NA,"May 23, 2017",2017-05-23,NA,NA
"Spelunker HD",56,"PS3",77,"Nov 23, 2010",2010-11-23,NA,NA
"Spelunker Party!",65,"Switch",64,"Oct 19, 2017",2017-10-19,NA,NA
"Spelunky",90,"PC",73,"Aug 8, 2013",2013-08-08,NA,NA
"Spelunky",88,"VITA",79,"Aug 27, 2013",2013-08-27,NA,NA
"Spelunky",87,"X360",73,"Jul 4, 2012",2012-07-04,NA,NA
"Spelunky",83,"PS3",76,"Aug 27, 2013",2013-08-27,NA,NA
"Spheroids",64,"XONE",NA,"Feb 10, 2017",2017-02-10,NA,NA
"Sphinx and the Cursed Mummy",78,"PS2",86,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",78,"PS2",86,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",78,"PS2",86,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",79,"XBOX",86,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",79,"XBOX",86,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",79,"XBOX",86,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",79,"GC",88,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",79,"GC",88,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Sphinx and the Cursed Mummy",79,"GC",88,"Nov 10, 2003",2003-11-10,"Action","THQ"
"Spider-Man",68,"PC",83,"Sep 17, 2001",2001-09-17,"Action","Parker Bros."
"Spider-Man",68,"PC",83,"Sep 17, 2001",2001-09-17,"Action","Activision"
"Spider-Man",68,"PC",83,"Sep 17, 2001",2001-09-17,"Action","Activision"
"Spider-Man",72,"N64",69,"Nov 21, 2000",2000-11-21,"Action","Parker Bros."
"Spider-Man",72,"N64",69,"Nov 21, 2000",2000-11-21,"Action","Activision"
"Spider-Man",72,"N64",69,"Nov 21, 2000",2000-11-21,"Action","Activision"
"Spider-Man",87,"PS",88,"Aug 30, 2000",2000-08-30,"Action","Parker Bros."
"Spider-Man",87,"PS",88,"Aug 30, 2000",2000-08-30,"Action","Activision"
"Spider-Man",87,"PS",88,"Aug 30, 2000",2000-08-30,"Action","Activision"
"Spider-Man",80,"DC",80,"Apr 19, 2001",2001-04-19,"Action","Parker Bros."
"Spider-Man",80,"DC",80,"Apr 19, 2001",2001-04-19,"Action","Activision"
"Spider-Man",80,"DC",80,"Apr 19, 2001",2001-04-19,"Action","Activision"
"Spider-Man 2",83,"XBOX",82,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",83,"XBOX",82,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",83,"XBOX",82,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",83,"XBOX",82,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",83,"XBOX",82,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",83,"XBOX",82,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",65,"GBA",80,"Jun 29, 2004",2004-06-29,"Action","Activision"
"Spider-Man 2",65,"GBA",80,"Jun 29, 2004",2004-06-29,"Action","Activision"
"Spider-Man 2",65,"GBA",80,"Jun 29, 2004",2004-06-29,"Action","Activision"
"Spider-Man 2",65,"GBA",80,"Jun 29, 2004",2004-06-29,"Action","Activision"
"Spider-Man 2",65,"GBA",80,"Jun 29, 2004",2004-06-29,"Action","Activision"
"Spider-Man 2",65,"GBA",80,"Jun 29, 2004",2004-06-29,"Action","Activision"
"Spider-Man 2",80,"PS2",88,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"PS2",88,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"PS2",88,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"PS2",88,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"PS2",88,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"PS2",88,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"GC",84,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"GC",84,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"GC",84,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"GC",84,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"GC",84,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",80,"GC",84,"Jun 28, 2004",2004-06-28,"Action","Activision"
"Spider-Man 2",67,"PSP",69,"Mar 23, 2005",2005-03-23,"Action","Activision"
"Spider-Man 2",67,"PSP",69,"Mar 23, 2005",2005-03-23,"Action","Activision"
"Spider-Man 2",67,"PSP",69,"Mar 23, 2005",2005-03-23,"Action","Activision"
"Spider-Man 2",67,"PSP",69,"Mar 23, 2005",2005-03-23,"Action","Activision"
"Spider-Man 2",67,"PSP",69,"Mar 23, 2005",2005-03-23,"Action","Activision"
"Spider-Man 2",67,"PSP",69,"Mar 23, 2005",2005-03-23,"Action","Activision"
"Spider-Man 2",61,"DS",50,"Nov 16, 2004",2004-11-16,"Action","Activision"
"Spider-Man 2",61,"DS",50,"Nov 16, 2004",2004-11-16,"Action","Activision"
"Spider-Man 2",61,"DS",50,"Nov 16, 2004",2004-11-16,"Action","Activision"
"Spider-Man 2",61,"DS",50,"Nov 16, 2004",2004-11-16,"Action","Activision"
"Spider-Man 2",61,"DS",50,"Nov 16, 2004",2004-11-16,"Action","Activision"
"Spider-Man 2",61,"DS",50,"Nov 16, 2004",2004-11-16,"Action","Activision"
"Spider-Man 2: Enter: Electro",74,"PS",84,"Oct 19, 2001",2001-10-19,"Action","Activision"
"Spider-Man 2: The Game",42,"PC",35,"Jun 28, 2004",2004-06-28,NA,NA
"Spider-Man 3",79,"DS",66,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",79,"DS",66,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",79,"DS",66,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",79,"DS",66,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",79,"DS",66,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",79,"DS",66,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",79,"DS",66,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",62,"PC",71,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",62,"PC",71,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",62,"PC",71,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",62,"PC",71,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",62,"PC",71,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",62,"PC",71,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",62,"PC",71,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",50,"PS2",65,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",50,"PS2",65,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",50,"PS2",65,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",50,"PS2",65,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",50,"PS2",65,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",50,"PS2",65,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",50,"PS2",65,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",63,"X360",70,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",63,"X360",70,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",63,"X360",70,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",63,"X360",70,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",63,"X360",70,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",63,"X360",70,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",63,"X360",70,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",52,"PSP",75,"Oct 16, 2007",2007-10-16,"Platform","Activision"
"Spider-Man 3",52,"PSP",75,"Oct 16, 2007",2007-10-16,"Platform","Activision"
"Spider-Man 3",52,"PSP",75,"Oct 16, 2007",2007-10-16,"Platform","Activision"
"Spider-Man 3",52,"PSP",75,"Oct 16, 2007",2007-10-16,"Platform","Activision"
"Spider-Man 3",52,"PSP",75,"Oct 16, 2007",2007-10-16,"Platform","Activision"
"Spider-Man 3",52,"PSP",75,"Oct 16, 2007",2007-10-16,"Platform","Activision"
"Spider-Man 3",52,"PSP",75,"Oct 16, 2007",2007-10-16,"Platform","Activision"
"Spider-Man 3",60,"PS3",69,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",60,"PS3",69,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",60,"PS3",69,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",60,"PS3",69,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",60,"PS3",69,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",60,"PS3",69,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",60,"PS3",69,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",53,"WII",53,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",53,"WII",53,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",53,"WII",53,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",53,"WII",53,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",53,"WII",53,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",53,"WII",53,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man 3",53,"WII",53,"May 4, 2007",2007-05-04,"Platform","Activision"
"Spider-Man: Battle for New York",68,"DS",68,"Nov 14, 2006",2006-11-14,"Platform","Activision"
"Spider-Man: Edge of Time",50,"3DS",62,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",50,"3DS",62,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",50,"3DS",62,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",50,"3DS",62,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",50,"3DS",62,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",58,"PS3",72,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",58,"PS3",72,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",58,"PS3",72,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",58,"PS3",72,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",58,"PS3",72,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",62,"WII",52,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",62,"WII",52,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",62,"WII",52,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",62,"WII",52,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",62,"WII",52,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",57,"X360",70,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",57,"X360",70,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",57,"X360",70,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",57,"X360",70,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Edge of Time",57,"X360",70,"Oct 4, 2011",2011-10-04,"Action","Activision"
"Spider-Man: Friend or Foe",59,"WII",81,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",59,"WII",81,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",59,"WII",81,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",59,"WII",81,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",59,"WII",81,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",59,"WII",81,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",62,"PS2",85,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",62,"PS2",85,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",62,"PS2",85,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",62,"PS2",85,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",62,"PS2",85,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",62,"PS2",85,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",57,"PC",59,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",57,"PC",59,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",57,"PC",59,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",57,"PC",59,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",57,"PC",59,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",57,"PC",59,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",55,"DS",NA,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",55,"DS",NA,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",55,"DS",NA,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",55,"DS",NA,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",55,"DS",NA,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",55,"DS",NA,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",58,"PSP",40,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",58,"PSP",40,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",58,"PSP",40,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",58,"PSP",40,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",58,"PSP",40,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",58,"PSP",40,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",60,"X360",65,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",60,"X360",65,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",60,"X360",65,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",60,"X360",65,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",60,"X360",65,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Friend or Foe",60,"X360",65,"Oct 2, 2007",2007-10-02,"Action","Activision"
"Spider-Man: Mysterio's Menace",84,"GBA",78,"Sep 19, 2001",2001-09-19,"Action","Activision"
"Spider-Man: Shattered Dimensions",75,"WII",78,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",75,"WII",78,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",75,"WII",78,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",75,"WII",78,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",76,"X360",75,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",76,"X360",75,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",76,"X360",75,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",76,"X360",75,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",73,"DS",74,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",73,"DS",74,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",73,"DS",74,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",73,"DS",74,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",74,"PS3",76,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",74,"PS3",76,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",74,"PS3",76,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",74,"PS3",76,"Sep 7, 2010",2010-09-07,"Action","Activision"
"Spider-Man: Shattered Dimensions",68,"PC",76,"Nov 24, 2010",2010-11-24,"Action","Activision"
"Spider-Man: Shattered Dimensions",68,"PC",76,"Nov 24, 2010",2010-11-24,"Action","Activision"
"Spider-Man: Shattered Dimensions",68,"PC",76,"Nov 24, 2010",2010-11-24,"Action","Activision"
"Spider-Man: Shattered Dimensions",68,"PC",76,"Nov 24, 2010",2010-11-24,"Action","Activision"
"Spider-Man: The Movie",75,"PC",74,"Apr 16, 2002",2002-04-16,"Action","Activision"
"Spider-Man: The Movie",75,"PC",74,"Apr 16, 2002",2002-04-16,"Action","Activision"
"Spider-Man: The Movie",75,"PC",74,"Apr 16, 2002",2002-04-16,"Action","Activision"
"Spider-Man: The Movie",75,"PC",74,"Apr 16, 2002",2002-04-16,"Action","Activision"
"Spider-Man: The Movie",76,"GC",72,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",76,"GC",72,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",76,"GC",72,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",76,"GC",72,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",79,"XBOX",75,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",79,"XBOX",75,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",79,"XBOX",75,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",79,"XBOX",75,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",76,"PS2",77,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",76,"PS2",77,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",76,"PS2",77,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: The Movie",76,"PS2",77,"Apr 15, 2002",2002-04-15,"Action","Activision"
"Spider-Man: Web of Shadows",67,"PS3",77,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",67,"PS3",77,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",67,"PS3",77,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",67,"PS3",77,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",67,"PS3",77,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",67,"PS3",77,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",52,"PC",75,"Oct 28, 2008",2008-10-28,"Action","Activision"
"Spider-Man: Web of Shadows",52,"PC",75,"Oct 28, 2008",2008-10-28,"Action","Activision"
"Spider-Man: Web of Shadows",52,"PC",75,"Oct 28, 2008",2008-10-28,"Action","Activision"
"Spider-Man: Web of Shadows",52,"PC",75,"Oct 28, 2008",2008-10-28,"Action","Activision"
"Spider-Man: Web of Shadows",52,"PC",75,"Oct 28, 2008",2008-10-28,"Action","Activision"
"Spider-Man: Web of Shadows",52,"PC",75,"Oct 28, 2008",2008-10-28,"Action","Activision"
"Spider-Man: Web of Shadows",63,"WII",71,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",63,"WII",71,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",63,"WII",71,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",63,"WII",71,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",63,"WII",71,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",63,"WII",71,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",68,"X360",86,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",68,"X360",86,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",68,"X360",86,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",68,"X360",86,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",68,"X360",86,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",68,"X360",86,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",77,"DS",73,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",77,"DS",73,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",77,"DS",73,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",77,"DS",73,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",77,"DS",73,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spider-Man: Web of Shadows",77,"DS",73,"Oct 21, 2008",2008-10-21,"Action","Activision"
"Spikeout: Battle Street",54,"XBOX",66,"Mar 29, 2005",2005-03-29,NA,NA
"Spin the Bottle: Bumpie's Party",75,"WIIU",72,"Aug 8, 2013",2013-08-08,NA,NA
"SpinTires",67,"PC",77,"Jun 12, 2014",2014-06-12,NA,NA
"Spintires: Mudrunner",67,"PS4",69,"Oct 31, 2017",2017-10-31,NA,NA
"Spintires: Mudrunner",72,"XONE",84,"Oct 31, 2017",2017-10-31,NA,NA
"Spintires: MudRunner",77,"PC",76,"Oct 31, 2017",2017-10-31,NA,NA
"Spirit Camera: The Cursed Memoir",54,"3DS",60,"Apr 13, 2012",2012-04-13,"Adventure","Nintendo"
"Spirits & Spells",50,"GC",57,"Sep 24, 2003",2003-09-24,"Platform","Wanadoo"
"Spirits & Spells",50,"GC",57,"Sep 24, 2003",2003-09-24,"Platform","Wanadoo"
"Spitfire Heroes: Tales of the Royal Air Force",49,"DS",NA,"Mar 5, 2008",2008-03-05,"Simulation","Destineer"
"Splashdown",84,"PS2",82,"Nov 5, 2001",2001-11-05,NA,NA
"Splashdown",78,"XBOX",NA,"Jun 25, 2002",2002-06-25,NA,NA
"Splashdown: Rides Gone Wild",80,"PS2",85,"Aug 5, 2003",2003-08-05,NA,NA
"Splasher",79,"PC",76,"Feb 7, 2017",2017-02-07,NA,NA
"Splasher",83,"Switch",77,"Oct 26, 2017",2017-10-26,NA,NA
"Splat Renegade Paintball",44,"XBOX",NA,"Oct 11, 2005",2005-10-11,"Sports","Take-Two Interactive"
